,ID,Reached.on.Time_Y.N
4329,1548,0.97
4330,9639,0.49
4331,2388,0.94
4332,1660,0.94
4333,3984,0.49
4334,9365,0.44
4335,1038,0.97
4336,875,0.93
4337,9919,0.44
4338,1001,0.95
4339,1061,0.89
4340,9945,0.32
4341,8960,0.31
4342,5409,0.52
4343,947,0.99
4344,3479,0.48
4345,8440,0.43
4346,4974,0.26
4347,176,0.67
4348,4261,0.5
4349,10391,0.43
4350,5943,0.27
4351,380,0.77
4352,10024,0.34
4353,657,0.93
4354,5349,0.45
4355,8822,0.46
4356,10276,0.23
4357,3061,0.93
4358,8448,0.28
4359,10952,0.54
4360,2519,0.8
4361,9979,0.49
4362,7371,0.49
4363,5415,0.32
4364,2084,0.92
4365,5819,0.62
4366,4762,0.53
4367,535,0.97
4368,8938,0.42
4369,9332,0.53
4370,2096,0.98
4371,7005,0.49
4372,5833,0.47
4373,3807,0.59
4374,6572,0.29
4375,6134,0.59
4376,7764,0.59
4377,327,0.94
4378,1034,0.93
4379,3214,0.48
4380,7688,0.6
4381,9433,0.3
4382,2981,0.83
4383,8979,0.53
4384,6582,0.43
4385,3405,0.37
4386,6977,0.5
4387,1684,0.71
4388,3425,0.42
4389,1072,0.95
4390,10056,0.36
4391,7550,0.22
4392,7887,0.52
4393,1541,0.87
4394,2318,0.94
4395,6676,0.34
4396,2610,0.99
4397,3406,0.53
4398,10395,0.63
4399,3646,0.49
4400,573,0.96
